d,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7313070161,huntsville / decatur,23000,1947,ford,,,,gas,12334,clean,automatic,,,,,,al
7313065515,huntsville / decatur,17000,1967,chevrolet,c10,,,gas,62111,clean,automatic,,,,,,al
7313063699,huntsville / decatur,20900,2013,ford,f250,,,gas,127000,clean,automatic,,,,,,al
7313063003,huntsville / decatur,24900,2012,chevrolet,silverado 2500,,,gas,143000,clean,automatic,,,,,,al
7313062518,huntsville / decatur,24900,2015,ford,f250,,,gas,151000,clean,automatic,,,,,,al
7313060901,huntsville / decatur,22900,2013,chevrolet,silverado 2500,,,gas,185000,clean,automatic,,,,,,al
7313029009,huntsville / decatur,10900,2011,ford,expedition,good,8 cylinders,gas,158371,clean,automatic,,rwd,full-size,SUV,black,al
7313025458,huntsville / decatur,78000,2020,cadillac,escalade,like new,,gas,4300,clean,automatic,,fwd,full-size,SUV,silver,al
7312994866,huntsville / decatur,9900,2011,bmw,128 i coupe,like new,6 cylinders,gas,109000,clean,automatic,,fwd,,coupe,silver,al
7312994631,huntsville / decatur,32250,2019,acura,tlx a-spec,like new,,gas,20436,clean,manual,,,,,red,al
7312985692,huntsville / decatur,36995,2013,chevrolet,silverado 3500hd,,,gas,58056,clean,automatic,1GB4CZCG7DF109634,,,,white,al
7312940865,huntsville / decatur,3100,2006,volvo,xc90,fair,5 cylinders,gas,200238,clean,automatic,,4wd,full-size,SUV,silver,al
7312932437,huntsville / decatur,34590,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499,clean,other,1GCVKREH6GZ228691,4wd,,pickup,silver,al
7312927040,huntsville / decatur,14989,2012,audi,q7,,6 cylinders,diesel,164360,clean,automatic,WA1VMAFE7CD001186,,,SUV,white,al
7312912822,huntsville / decatur,3999,2006,acura,tl,,,gas,205000,clean,automatic,,,,,,al
7312908230,huntsville / decatur,2999,1994,gmc,sierra 1500,,6 cylinders,gas,159000,clean,automatic,,,,,,al
7312902733,huntsville / decatur,2999,2004,ford,f150 xlt,,,gas,212000,rebuilt,automatic,,,,,,al
7312895905,huntsville / decatur,10999,2006,ford,f-150,,,gas,133000,clean,automatic,,,,,,al
7312892545,huntsville / decatur,39590,2018,toyota,4runner limited sport,good,6 cylinders,gas,34199,clean,other,JTEBU5JR6J5526981,4wd,,other,red,al
7312892397,huntsville / decatur,36990,2015,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677,clean,other,1GNSCBKC8FR712092,,,other,black,al
7312892369,huntsville / decatur,25990,2019,ram,1500 classic regular cab,good,6 cylinders,gas,27709,clean,other,3C6JR6AGXKG510290,,,pickup,,al
7312892256,huntsville / decatur,25590,2015,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290,clean,other,1GTN1TEH9FZ243281,,,pickup,white,al
7312892666,huntsville / decatur,2999,2002,ford,taurus se,,,gas,180000,clean,automatic,,,,,,al
7312892229,huntsville / decatur,29990,2019,mazda,mx-5 miata grand touring,good,,gas,5247,clean,other,JM1NDAD77K0311175,rwd,,other,,al
7312892234,huntsville / decatur,19999,2007,chevrolet,avalanche 4x4,,,gas,105000,clean,automatic,,,,,,al
7312891632,huntsville / decatur,5999,2007,bmw,530i,,,gas,165000,clean,automatic,,,,,,al
7312890951,huntsville / decatur,6999,2004,bmw,z4,,,gas,140000,clean,automatic,,,,,,al
7312890559,huntsville / decatur,4499,2010,chevrolet,impala ltz,,,gas,160000,clean,automatic,,,,,,al
7312887340,huntsville / decatur,16989,2012,rover,lr4,,8 cylinders,gas,121609,clean,automatic,SALAK2D42CA598011,,,SUV,white,al
7312873983,huntsville / decatur,7500,2012,volkswagen,cc,,,gas,110589,clean,automatic,WVWMN7AN0CE514962,,compact,sedan,,al
7312872166,huntsville / decatur,13500,2016,dodge,grand caravan,excellent,6 cylinders,gas,65000,clean,automatic,,,,,grey,al
7312867213,huntsville / decatur,14499,2016,nissan,murano,,,gas,124543,clean,,5N1AZ2MHXGN164337,4wd,,wagon,black,al
7312860236,huntsville / decatur,6400,2009,buick,enclave,,,gas,163783,clean,automatic,5GAEV23D39J118151,fwd,,wagon,silver,al
7312853317,huntsville / decatur,18400,2012,ford,f-150,,,other,159936,clean,automatic,1FTFW1EFXCFA35206,4wd,,pickup,white,al
7312847787,huntsville / decatur,19950,1955,chevrolet,bel air,good,8 cylinders,gas,96867,clean,automatic,,rwd,full-size,sedan,green,al
7312845217,huntsville / decatur,35900,2014,rover,,,,gas,94780,clean,automatic,SALGS2EF0EA134342,,,SUV,,al
7312841829,huntsville / decatur,4000,1951,,1951 Suburban,,,other,25000,clean,other,,,,,green,al
7312818026,huntsville / decatur,15990,2015,toyota,camry le sedan 4d,good,,hybrid,56696,clean,other,4T1BF1FK8FU025327,fwd,,sedan,black,al
7312806230,huntsville / decatur,25495,2017,mercedes-benz,c-class,,4 cylinders,gas,42056,clean,automatic,55SWF4KB8HU214437,,,sedan,black,al
7312786583,huntsville / decatur,27990,2020,ford,ranger supercab xl pickup,good,,gas,10688,clean,other,1FTER1EH1LLA36301,,,pickup,white,al
7312764352,huntsville / decatur,13977,2016,chevrolet,impala,,6 cylinders,gas,121792,clean,automatic,2G1115S37G9138195,fwd,,sedan,black,al
7312764129,huntsville / decatur,9930,2011,toyota,sienna,,6 cylinders,gas,262907,clean,automatic,5TDKK3DC6BS029740,fwd,,mini-van,silver,al
7312763961,huntsville / decatur,5977,2008,nissan,altima,,4 cylinders,gas,141085,clean,automatic,1N4AL21E58C286512,fwd,,sedan,black,al
7312763664,huntsville / decatur,6995,2007,toyota,highlander,,4 cylinders,gas,251165,clean,automatic,JTEGD21A770155687,fwd,,SUV,blue,al
7312754031,huntsville / decatur,32590,2014,chevrolet,silverado 2500 hd crew,good,,other,98015,clean,other,1GC1KXEG6EF125408,4wd,,pickup,white,al
7312710991,huntsville / decatur,12790,1968,volvo,,,,gas,99999,clean,manual,,,,,,al
7312709726,huntsville / decatur,9000,2006,mazda,miata,excellent,4 cylinders,gas,70000,clean,manual,,rwd,,convertible,silver,al
7312697732,huntsville / decatur,26990,2017,,Genesis G80,,6 cylinders,gas,74668,clean,automatic,KMHGN4JEXHU171758,rwd,,sedan,silver,al
7312619426,huntsville / decatur,22200,2015,dodge,durango sxt,excellent,6 cylinders,gas,57000,lien,automatic,,rwd,mid-size,SUV,silver,al
7312617489,huntsville / decatur,1500,1998,chevrolet,lumina,fair,,gas,59696,clean,automatic,,,,,white,al
7312563307,huntsville / decatur,7500,2013,fiat,500,excellent,4 cylinders,gas,72,clean,manual,,,compact,hatchback,black,al
7312557999,huntsville / decatur,9500,2015,kia,soul,excellent,4 cylinders,gas,84,clean,automatic,,,compact,,,al
7312550508,huntsville / decatur,12990,2008,ford,f-150,good,8 cylinders,gas,150075,clean,automatic,1FTPW12V18FC02740,rwd,,truck,white,al
7312542498,huntsville / decatur,18800,2013,ford,f250,,,gas,182000,clean,automatic,,,,,,al
7312542048,huntsville / decatur,19800,2013,chevrolet,silverado 2500,,,gas,174000,clean,automatic,,,,,,al
7312541658,huntsville / decatur,23900,2016,ford,f250,,,gas,157000,clean,automatic,,,,,,al
7312540302,huntsville / decatur,18800,2015,ford,f250,,,gas,195000,clean,automatic,,,,,,al
7312490047,huntsville / decatur,17000,2015,honda,cr-v,excellent,,gas,98000,clean,automatic,,,,,,al
7312471649,huntsville / decatur,15000,2004,ford,thunderbird,excellent,8 cylinders,gas,131000,clean,automatic,,,full-size,convertible,silver,al
7312460477,huntsville / decatur,22990,2012,toyota,tacoma access cab pickup,good,,gas,37725,clean,other,5TFTX4CN6CX015282,,,pickup,white,al
7312437625,huntsville / decatur,26990,2014,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129,clean,automatic,3GCPCREH5EG437908,,,pickup,black,al
7312426389,huntsville / decatur,28989,2013,ford,f-150,,8 cylinders,gas,91989,clean,automatic,1FTFW1ET0DFB21048,4wd,,pickup,white,al
7312420160,huntsville / decatur,33990,2016,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,33408,clean,other,1GTV2MEC1GZ365125,4wd,,pickup,silver,al
7312414522,huntsville / decatur,24990,2017,audi,a4 ultra premium sedan 4d,good,,other,21314,clean,other,WAUGMAF48HN035545,fwd,,sedan,blue,al
7312409369,huntsville / decatur,14900,1972,mercedes-benz,350sl,excellent,8 cylinders,gas,282000,clean,automatic,,rwd,,convertible,white,al
7312392177,huntsville / decatur,29989,2015,ford,f-150,,6 cylinders,gas,68143,clean,automatic,1FTEW1E8XFFA25597,4wd,,pickup,white,al
7312380562,huntsville / decatur,32990,2019,chevrolet,silverado 1500 ld,good,,other,6897,clean,other,2GCVKNEC8K1187169,,,pickup,black,al
7312381753,huntsville / decatur,7900,2009,nissan,maxima,,,gas,148470,clean,automatic,1N4AA51E79C819954,fwd,,sedan,blue,al
7312375478,huntsville / decatur,29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,28680,clean,other,1C4AJWAG4HL704941,4wd,,other,black,al
7312376295,huntsville / decatur,35400,2013,ford,f-350,,,diesel,195857,clean,automatic,1FT8W3DT5DEB49813,4wd,,pickup,white,al
7312370841,huntsville / decatur,23900,2015,ram,1500,,,diesel,107663,clean,automatic,1C6RR7FM0FS511955,4wd,,pickup,silver,al
7312365336,huntsville / decatur,24900,2013,jeep,wrangler,,,gas,110974,clean,automatic,1C4BJWDG3DL515708,4wd,,SUV,black,al
7312359243,huntsville / decatur,32699,2014,toyota,tundra,,,other,132655,clean,automatic,5TFAW5F13EX378926,4wd,,pickup,silver,al
7312340381,huntsville / decatur,3500,1981,mercedes-benz,380sl,fair,8 cylinders,gas,121000,clean,automatic,,rwd,,convertible,silver,al
7312328437,huntsville / decatur,33990,2016,chevrolet,silverado 1500,,8 cylinders,,117895,clean,automatic,3GCUKSEC9GG266780,4wd,,pickup,white,al
7312323163,huntsville / decatur,30590,2019,toyota,tacoma double cab sr5,good,,gas,9045,clean,other,5TFAX5GNXKX164980,,,pickup,white,al
7312318581,huntsville / decatur,36990,2017,ford,f150 supercrew cab xlt,good,6 cylinders,other,15443,clean,automatic,1FTEW1EG9HFC85502,4wd,,pickup,red,al
7312276754,huntsville / decatur,31990,2018,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,27426,clean,other,1C6RR7GG8JS247420,4wd,,pickup,white,al
7312247060,huntsville / decatur,29890,,,ai Santa Fe,,6 cylinders,gas,30934,clean,automatic,KM8SR4HF6JU283377,fwd,,SUV,white,al
7312242904,huntsville / decatur,0,2011,toyota,fj cruiser,,6 cylinders,gas,94328,clean,automatic,,4wd,mid-size,SUV,white,al
7312128633,huntsville / decatur,12882,2010,chevrolet,silverado 1500,excellent,,gas,189509,rebuilt,automatic,3GCRKSE35AG244577,,,sedan,red,al
7312128538,huntsville / decatur,14882,2015,ford,transit,excellent,,gas,151780,rebuilt,automatic,1FTNR2CG5FKA52589,,,,white,al
7312002008,huntsville / decatur,30900,2015,chevrolet,silverado 2500,,,gas,95000,clean,automatic,,,,,,al
7312001152,huntsville / decatur,28900,2015,ford,f350,,,gas,129000,clean,automatic,,,,,,al
7311998732,huntsville / decatur,26590,2020,honda,civic si coupe 2d,good,,gas,9954,clean,other,2HGFC3A51LH751302,fwd,,coupe,silver,al
7311998521,huntsville / decatur,24900,2012,ford,f250,,,gas,130000,clean,automatic,,,,,,al
7311992919,huntsville / decatur,20590,2013,nissan,frontier crew cab sv,good,6 cylinders,gas,98591,clean,other,1N6AD0EV9DN751228,4wd,,pickup,,al
7311990753,huntsville / decatur,5900,2004,ford,freestar wagon,,6 cylinders,gas,95479,clean,automatic,2FMZA52284BA30444,fwd,,,green,al
7311987039,huntsville / decatur,6999,2009,chevrolet,traverse,,6 cylinders,gas,147000,clean,automatic,,,,,white,al
7311974998,huntsville / decatur,25989,2013,bmw,6 series,,8 cylinders,gas,72038,clean,automatic,WBA6B2C52DD128310,rwd,,sedan,black,al
7311954985,huntsville / decatur,21590,2018,honda,civic ex sedan 4d,good,,gas,7885,clean,other,2HGFC2F74JH589649,fwd,,sedan,,al
7311954883,huntsville / decatur,37990,2010,chevrolet,corvette grand sport,good,8 cylinders,other,56302,clean,other,1G1YS3DW5A5103103,rwd,,other,red,al
7311954605,huntsville / decatur,31990,2017,ram,1500 crew cab big horn,good,8 cylinders,gas,35921,clean,other,3C6RR6LT6HG542059,,,pickup,white,al
7311936743,huntsville / decatur,19989,2015,audi,q5,,4 cylinders,gas,48837,clean,automatic,WA1CFAFP9FA007662,,,SUV,white,al
7311935191,huntsville / decatur,6999,2009,nissan,rogue,,4 cylinders,gas,94000,clean,automatic,,,,,white,al
7311929969,huntsville / decatur,18897,2014,toyota,rav4,,4 cylinders,gas,90824,clean,other,JTMWFREV6ED038382,fwd,,SUV,blue,al
7311929796,huntsville / decatur,12897,2016,buick,encore,,4 cylinders,gas,83501,clean,other,KL4CJASBXGB557960,fwd,,SUV,black,al
7311915918,huntsville / decatur,44799,2015,tesla,s 90d,,,electric,31514,clean,automatic,5YJSA1E24FF112977,,,,,al
7311893375,huntsville / decatur,10600,2009,honda,pilot,excellent,6 cylinders,gas,138000,clean,automatic,,,,,silver,al
7311878818,huntsville / decatur,27500,2005,chevrolet,corvette z51,like new,8 cylinders,gas,40000,clean,automatic,,rwd,mid-size,coupe,silver,al
7311871933,huntsville / decatur,35590,2018,ram,1500 crew cab big horn,good,6 cylinders,other,22805,clean,other,1C6RR7LG2JS220638,4wd,,pickup,black,al
7311871863,huntsville / decatur,29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,al
7311871748,huntsville / decatur,36990,2020,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,4282,clean,other,1N6ED0EB8LN704911,4wd,,pickup,black,al
7311860271,huntsville / decatur,26495,,,des-Benz CLA,,4 cylinders,gas,42455,clean,automatic,WDDSJ4GB1JN582155,,,sedan,white,al
7311845525,huntsville / decatur,34997,2016,ford,super duty f-250 srw,excellent,8 cylinders,gas,122000,clean,automatic,1FT7W2B62GED23604,4wd,,pickup,,al
7311845432,huntsville / decatur,52997,2017,rover,sport,excellent,6 cylinders,gas,58947,clean,automatic,SALWV2FV9HA178577,4wd,,SUV,,al
7311845337,huntsville / decatur,32997,2008,,HUMMER H2,excellent,8 cylinders,gas,143504,clean,automatic,5GRGN23868H106669,4wd,,SUV,black,al
7311845182,huntsville / decatur,16997,2003,,HUMMER H2,excellent,8 cylinders,gas,161865,clean,automatic,5GRGN23U13H109565,4wd,,SUV,,al
7311836915,huntsville / decatur,30000,2011,chevrolet,camaro 2ss convertible,excellent,8 cylinders,gas,18000,clean,manual,,,,convertible,orange,al
7311823354,huntsville / decatur,23173,2012,chevrolet,silverado 1500,,8 cylinders,gas,131352,clean,automatic,3GCPKSE72CG152260,4wd,,truck,silver,al
7311823185,huntsville / decatur,18217,2011,toyota,tacoma,,6 cylinders,gas,150700,clean,automatic,3TMJU4GN9BM121076,rwd,,truck,white,al
7311823015,huntsville / decatur,16300,2007,toyota,tacoma,,6 cylinders,gas,162572,clean,automatic,3TMKU72N57M010576,rwd,,truck,black,al
7311822872,huntsville / decatur,15116,2007,chevrolet,avalanche,,8 cylinders,gas,138619,clean,automatic,3GNFK12337G194103,4wd,,truck,white,al
7311789420,huntsville / decatur,38590,2011,chevrolet,corvette grand sport,good,8 cylinders,gas,30237,clean,other,1G1YR3DW3B5102190,rwd,,other,red,al
7311762820,huntsville / decatur,29875,,,a Camry,,4 cylinders,gas,46947,clean,automatic,4T1B61HKXKU236990,fwd,,sedan,white,al
7311761724,huntsville / decatur,14500,2009,chevrolet,tahoe,,,gas,95406,clean,automatic,,,,,,al
7311753318,huntsville / decatur,20288,2015,mercedes-benz,glk,,6 cylinders,gas,48889,clean,automatic,,rwd,compact,SUV,red,al
7311707112,huntsville / decatur,5900,2010,pontiac,vibe,,4 cylinders,gas,182199,clean,automatic,5Y2SP6E0XAZ409717,fwd,,sedan,grey,al
7311707074,huntsville / decatur,76500,2019,ford,super duty f-350 drw pickup,,8 cylinders,diesel,4927,clean,automatic,1FT8W3DT4KEG00646,4wd,,,black,al
7311701269,huntsville / decatur,32900,2019,ford,transit,like new,6 cylinders,gas,6735,clean,automatic,1FTYR1YM7KKA86825,rwd,full-size,van,white,al
7311701273,huntsville / decatur,11500,2013,chevrolet,express,excellent,8 cylinders,gas,228699,clean,automatic,1GCWGFBA2D1127377,rwd,full-size,van,white,al
7311701265,huntsville / decatur,31900,2019,ford,transit,like new,6 cylinders,gas,29497,clean,automatic,1FTYR1ZM0KKA42423,rwd,mid-size,van,white,al
7311701267,huntsville / decatur,29900,2019,ford,f-150,like new,8 cylinders,gas,23004,clean,automatic,1FTMF1C59KKD08613,rwd,full-size,truck,white,al
7311701268,huntsville / decatur,37900,2020,chevrolet,silverado 1500,like new,8 cylinders,gas,5622,clean,automatic,3GCPWAEF0LG200571,rwd,full-size,truck,white,al
7311701251,huntsville / decatur,9500,2014,ford,transit connect,excellent,4 cylinders,gas,219581,clean,automatic,NM0LS7F7XE1147431,fwd,full-size,van,white,al
7311701253,huntsville / decatur,33900,2019,gmc,savana,like new,8 cylinders,gas,24585,clean,automatic,1GTW7AFG9K1222985,rwd,full-size,van,white,al
7311701084,huntsville / decatur,17200,2014,ford,transit connect,excellent,4 cylinders,gas,45026,clean,automatic,NM0LS7E71E1167911,fwd,full-size,van,white,al
7311701071,huntsville / decatur,23900,2017,ford,transit 150,excellent,6 cylinders,gas,108482,clean,automatic,1FTYE1YM0HKB37781,rwd,full-size,van,white,al
7311701074,huntsville / decatur,22300,2017,ford,transit 150,excellent,6 cylinders,gas,113617,clean,automatic,1FTYE1YM5HKA63032,rwd,full-size,van,white,al
7311634520,huntsville / decatur,8800,2005,lexus,ls 430,good,8 cylinders,gas,162000,clean,automatic,,rwd,,,,al
7311621491,huntsville / decatur,18800,2014,chevrolet,silverado 2500,,,gas,177000,clean,automatic,,,,,,al
7311618746,huntsville / decatur,20900,2012,ford,f250,,,gas,190000,clean,automatic,,,,,,al
7311616862,huntsville / decatur,31900,2013,ford,f350,,,gas,95000,clean,automatic,,,,,,al
7311610148,huntsville / decatur,26900,2015,ford,f250,,,gas,164000,clean,automatic,,,,,,al
7311604903,huntsville / decatur,24900,2012,chevrolet,silverado 2500,,,gas,124000,clean,automatic,,,,,,al
7311599142,huntsville / decatur,12995,2013,toyota,camry se,excellent,4 cylinders,gas,68436,clean,automatic,4T1BF1FKXDU656612,fwd,full-size,sedan,red,al
7311598535,huntsville / decatur,31900,2017,ford,f250,,,gas,136000,clean,automatic,,,,,,al
7311597562,huntsville / decatur,25900,2015,chevrolet,silverado 2500,,,gas,175000,clean,automatic,,,,,,al
7311543391,huntsville / decatur,30900,2017,ford,f250,,,gas,153000,clean,automatic,,,,,,al
7311542709,huntsville / decatur,31900,2015,chevrolet,silverado 2500,,,gas,49000,clean,automatic,,,,,,al
7311534153,huntsville / decatur,5500,2003,lexus,ls 430,good,8 cylinders,gas,202000,clean,automatic,,rwd,full-size,sedan,white,al
7311528914,huntsville / decatur,20599,2017,nissan,frontier,,,gas,100977,clean,automatic,1N6AD0ER6HN770165,fwd,,pickup,blue,al
7311518882,huntsville / decatur,22590,2013,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169,clean,other,1FTEX1CMXDFB16329,,,pickup,silver,al
7311516173,huntsville / decatur,27995,2012,ford,f250 super duty,,,gas,26896,clean,automatic,1FDBF2A65CEC50925,,,,white,al
7311506736,huntsville / decatur,24990,2012,chevrolet,silverado 1500 regular,good,8 cylinders,gas,26460,clean,other,1GCNCSE01CZ116728,,,pickup,red,al
7311506860,huntsville / decatur,28989,2017,jaguar,f-pace,,4 cylinders,diesel,70941,clean,automatic,SADCK2BN0HA086576,,,SUV,white,al
7311491160,huntsville / decatur,17000,2013,chevrolet,suburban,excellent,,gas,177000,clean,automatic,,,,,,al
7311481477,huntsville / decatur,21590,2016,ram,1500 regular cab tradesman,good,6 cylinders,gas,35391,clean,other,3C6JR6AG7GG225053,,,pickup,black,al
7311481097,huntsville / decatur,39590,2017,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,10496,clean,other,1G1FE1R71H0109878,rwd,,coupe,white,al
7311469347,huntsville / decatur,28989,2013,ford,f-150,,8 cylinders,gas,98595,clean,automatic,1FTFW1ET7DFD24597,4wd,,pickup,grey,al
7311463341,huntsville / decatur,18998,2018,nissan,rogue,,,gas,24371,clean,automatic,5N1AT2MV7JC792978,4wd,,SUV,black,al
7311448912,huntsville / decatur,32990,2011,bmw,z4 sdrive35is roadster 2d,good,,other,45858,clean,other,WBALM1C55BE393513,rwd,,other,red,al
7311448782,huntsville / decatur,31990,2013,toyota,tundra double cab pickup,good,8 cylinders,gas,55068,clean,other,5TFUY5F19DX303623,4wd,,pickup,,al
7311448113,huntsville / decatur,24995,2012,ford,f-250 super duty,,,gas,40023,clean,automatic,1FDBF2A62CEC73000,,,,green,al
7311446234,huntsville / decatur,19999,2019,mitsubishi,outlander sport se,excellent,4 cylinders,gas,32000,clean,automatic,,4wd,sub-compact,SUV,silver,al
7311430214,huntsville / decatur,27989,2015,ram,1500,,8 cylinders,gas,101470,clean,automatic,1C6RR7MT9FS554720,4wd,,pickup,grey,al
7311425471,huntsville / decatur,15065,2016,jeep,cherokee,,4 cylinders,gas,92714,clean,automatic,1C4PJLAB0GW238533,fwd,,SUV,red,al
7311425133,huntsville / decatur,13966,2014,bmw,x1 sdrive28i,,4 cylinders,gas,97107,clean,automatic,WBAVM1C54EVW50738,rwd,,SUV,white,al
7311423519,huntsville / decatur,16897,2018,hyundai,elantra,,4 cylinders,gas,71224,clean,other,5NPD84LFXJH396699,fwd,,sedan,black,al
7311423326,huntsville / decatur,27897,2013,chevrolet,silverado 1500,,8 cylinders,gas,55033,clean,other,3GCPCTE09DG226555,rwd,,truck,red,al
7311416350,huntsville / decatur,21099,2013,dodge,challenger,,,gas,90418,clean,automatic,2C3CDYBTXDH712609,rwd,,coupe,silver,al
7311410008,huntsville / decatur,7900,2009,nissan,maxima,,,gas,148470,clean,automatic,1N4AA51E79C819954,fwd,,sedan,blue,al
7311403426,huntsville / decatur,23900,2015,ram,1500,,,diesel,107663,clean,automatic,1C6RR7FM0FS511955,4wd,,pickup,silver,al
7311403285,huntsville / decatur,29894,2012,mercedes-benz,benz cls63 amg,,,gas,95208,clean,automatic,WDDLJ7EB3CA014556,,,,,al
7311396546,huntsville / decatur,24900,2013,jeep,wrangler,,,gas,110974,clean,automatic,1C4BJWDG3DL515708,4wd,,SUV,black,al
